Chemical_Name,SMILES,Type,Within Domain of Applicability
3715,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2C3=C(CCN4CCCC24C=C1OC)C=C1OCOC1=C3,0,TRUE
3716,NC1=C(Cl)C=C(Cl)C=C1[N+]([O-])=O,0,TRUE
3717,CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1,0,TRUE
3718,CC(C)CC(C)(N)C#N,0,TRUE
3719,OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F,0,TRUE
3720,CC1=C(N)C(N)=CC=C1,1,TRUE
3721,CCN1CCCC1=O,0,TRUE
3722,CCCCCCCCN1CCCC1=O,0,TRUE
3723,CCCCCCCCCCCCN1CCCC1=O,0,TRUE
3724,OCC1CCC2C3CC(CC3CO)C12,0,TRUE
3725,OC(=O)\C=C/C(O)=O.CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1,0,TRUE
3726,NC1=CC=C2C3=CC=CC=C3C3=C2C1=CC=C3,1,TRUE
3727,C=CCOC(=O)C1=CC=C(C(=O)OCC=C)C(=C1)C(=O)OCC=C,0,TRUE
3728,[Na+].[O-]S(=O)(=O)C1=CC=C(C=C)C=C1,0,TRUE
3729,CCCC1=CC=C(N)C=C1,0,TRUE
3730,Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCC3(CC2)NC(=O)CS3)C=C1,1,TRUE
3731,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,0,TRUE
3732,[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1,0,TRUE
3733,C=CCOC(=O)CCC1CCCCC1,0,TRUE
3734,COC1=CC=C(Br)C(C)=C1,0,TRUE
3735,OC1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC(=C3)N=C=S)C1=C(O2)C=C(O)C=C1,0,TRUE
3736,CCCCN(CCCC)CCCCCCN(CCCC)CCCC,0,FALSE
3737,CC(COCC(C)OC(=O)C1=CC=CC=C1)OC(=O)C1=CC=CC=C1,0,TRUE
3738,O1C=CC2=C1C=CC=C2,0,TRUE
3739,ClC1=C(C=CC=C1)C1=NC(=NO1)C1=CC=NC=C1,1,FALSE
3740,CC1=CC(=CC=C1NC(=O)C1=CC=CC(I)=C1C(=O)NC(C)(C)CS(C)(=O)=O)C(F)(C(F)(F)F)C(F)(F)F,0,TRUE
3741,CCCCC(CC)CO[N+]([O-])=O,0,FALSE
3742,Cl.CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,0,TRUE
3743,CNC1=C(Cl)C(=O)N(N=C1)C1=CC=CC(=C1)C(F)(F)F,1,TRUE
3744,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,0,TRUE
3745,OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O,0,TRUE
3747,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3748,[Cl-].CCCCCCCCCCCCCC[N+]1=CC=C(C)C=C1,0,TRUE
3749,OS(=O)(=O)C1=CC2=C(NC(=N2)C2=CC=CC=C2)C=C1,0,TRUE
3750,CCC1(C(=O)N(COC)C(=O)N(COC)C1=O)C1=CC=CC=C1,0,TRUE
3751,NCCOCCN,0,TRUE
3752,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=C(Cl)C=CC=C1Cl,0,TRUE
3753,Cl.CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,0,TRUE
3754,CCC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0,FALSE
3755,NS(=O)(=O)C1=CC(C2=NN=NN2)=C(NCC2=CC=CS2)C=C1Cl,0,TRUE
3756,CCN(CC)CCOC1=CC=C2C3=CC=C(OCCN(CC)CC)C=C3C(=O)C2=C1,0,TRUE
3757,CCCCCC1=CC=CC(=O)O1,0,TRUE
3758,ClC1=CC=C(NC(=O)C2CC2)C=C1Cl,1,TRUE
3759,NNC(=O)C1=CC(=CC=C1)C(=O)NN,1,TRUE
3760,CCCCC[Si](OCC)(OCC)OCC,0,FALSE
3761,Cl.CN(C)CCOC(=O)C(OCC#C)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3762,O[C@@H]1COC(NC2=CC=C(C=C2)C(O)=O)[C@H](O)[C@H]1O,0,TRUE
3763,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC,0,FALSE
3764,CC[Sn](Br)(CC)CC,0,TRUE
3765,C[C@H](CC1=CC(O)=C(O)C=C1)[C@@H](C)CC1=CC=C(O)C(O)=C1,0,TRUE
3766,CC(C)(C1=CC=CC=C1)C1=CC(=C(O)C=C1)C(C)(C)C1=CC=CC=C1,0,TRUE
3767,Cl.NC[C@H]1CC[C@@H](CC1)C(=O)OC1=CC=C(CCC(O)=O)C=C1,0,TRUE
3768,Cl.CCCCC1=CC2=C(C=CC=C2)C(OCCN(C)C)=N1,0,TRUE
3769,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O,0,TRUE
3770,COC1=CC=C(C=NNC(=O)C2=CC=NC=C2)C(C(O)=O)=C1OC,1,TRUE
3771,ClN1C(=O)NC(=O)N(Cl)C1=O,0,TRUE
3773,OC(=O)CCC(O)=O.CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2,0,TRUE
3774,[Na+].[Na+].OC1=C(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,0,TRUE
3775,CO[C@]12C[C@@H](COC(=O)C3=CC(Br)=CN=C3)CN(C)[C@@H]1CC1=CN(C)C3=CC=CC2=C13,1,TRUE
3776,CCOC(=O)\C=C(/C)O[Ti](OC(C)C)(OC(C)C)O\C(C)=C\C(=O)OCC,0,FALSE
3777,CCCC1=CC(OC)=C(O)C=C1,0,TRUE
3778,CCC1=CC(OC)=C(O)C=C1,0,TRUE
3779,CN(C(=S)OC1=CC=C2CCCC2=C1)C1=CC(C)=CC=C1,0,TRUE
3780,OC(=O)[C@H](S)[C@@H](S)C(O)=O,0,TRUE
3781,Cl.CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,0,TRUE
3782,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
3783,CC(C1=CC=C(O)C=C1)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,0,TRUE
3784,OC1C(COC(=O)C2=CN=CC=C2)(COC(=O)C2=CN=CC=C2)CCCC1(COC(=O)C1=CC=CN=C1)COC(=O)C1=CC=CN=C1,0,TRUE
3785,C[C@@H]1CC2(OC(O)C3(C)OC23)OC2C[C@@]3(C)C4=CC[C@@H]5[C@]6(C[C@@]46CC[C@]3(C)C12)CCC(O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)C5(C)C,0,TRUE
3786,[Na+].[Na+].CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C3=CC=CC=C3)S([O-])(=O)=O)C(=O)N2[C@H]1C([O-])=O,0,TRUE
3787,C1CN2CCN1CC2,0,TRUE
3788,CC\C=C/CC\C=C\CO,0,FALSE
3789,CCOC(C)OCC\C=C/CC,0,FALSE
3790,CCCOCCO,0,FALSE
3791,CC(O)(P(O)(O)=O)P(O)(O)=O,0,TRUE
3792,Cl.NCCC1=CC(O)=C(O)C=C1O,0,TRUE
3793,CC(C)C1=NC(=O)C=C(C)N1,0,TRUE
3794,CSC1=NC(NC(C)(C)C)=NC(NC2CC2)=N1,0,TRUE
3795,CC1=NC2=CC=C(Cl)C=C2N1,1,TRUE
3796,CCN(CC)C(=O)SCC1=CC=C(Cl)C=C1,0,TRUE
3797,C1C[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1,0,TRUE
3798,O=C(N[C@H]1C[C@@H]1C1=CC=CC=C1)[C@@H]1CCC(=O)N1,0,TRUE
3799,O.O.O.[K+].[K+].[Sb+3].[Sb+3].[O-][C@H]([C@@H]([O-])C([O-])=O)C([O-])=O.[O-][C@H]([C@@H]([O-])C([O-])=O)C([O-])=O,0,TRUE
3801,OCNC(=O)CCl,0,TRUE
3803,CC(C)CC(=O)OCC=C,0,FALSE
3804,NC(=O)C1=CC=C(N)C=C1,0,TRUE
3805,CC1=CC(C)=C(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)C(C)=C1,0,TRUE
3806,CC1=C(O)C=C(N)C=C1,1,TRUE
3807,CC1=C(N)C(O)=CC=C1,1,TRUE
3808,CC1=CC(O)=CC=C1N,1,TRUE
3809,CCCCNC1=CC(=CC(=C1OC1=CC=CC=C1)S(N)(=O)=O)C(O)=O,0,TRUE
3810,NC1=C(Cl)C=CC(=C1)C(O)=O,0,TRUE
3811,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,0,TRUE
3812,CC(C)=C[C@@H]1[C@@H](C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,0,TRUE
3813,FCOC(C(F)(F)F)C(F)(F)F,0,TRUE
3814,CC1(C)CC(N)CC(C)(CN)C1,0,TRUE
3815,CCCCCCCCCCC1CO1,0,FALSE
3816,FC1=CC=C(C=C1)C(=O)CCCN1CCN2CCCC2C1,0,TRUE
3817,CC1=C(S)C=CO1,0,TRUE
3818,CC1=C(SSC2=C(C)OC=C2)C=CO1,0,TRUE
3820,CC1=CC=C(C=C1)N1N=C(C=C1NC(=O)NC1=CC=C(OCCN2CCOCC2)C2=C1C=CC=C2)C(C)(C)C,1,TRUE
3821,C1CCC2OC2C1,0,TRUE
3822,F[B-](F)(F)F.CCCC[N+]1=CC=CC=C1C,0,TRUE
3823,CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12,0,TRUE
3824,CC1OC(=O)C(O)=C1C,0,TRUE
3825,CN(C)CCOC(=O)C(C)=C,0,TRUE
3826,[Na+].[Na+].CCOC1=CC=C(C=C1)N=NC1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)N=NC2=CC=C(OCC)C=C2)C(=C1)S([O-])(=O)=O,0,TRUE
3827,[Br-].C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,0,TRUE
3828,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,0,TRUE
3829,CC1=C(C)C(C(=O)NC2=CC=CC=C2)=C(C)O1,1,TRUE
3830,CC(=O)CC(C)(C)NC(=O)C=C,0,TRUE
3831,COC(=O)CC1=C2C=CC=CC2=CC=C1,0,TRUE
3832,C(C1CO1)N(CC1CO1)C1=CC=C(CC2=CC=C(C=C2)N(CC2CO2)CC2CO2)C=C1,0,TRUE
3833,OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,0,TRUE
3834,C1CCCC1,0,TRUE
3835,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1,0,TRUE
3836,CCC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Br)C=C1,0,TRUE
3837,CCOC(=O)C(Br)C1=CC=CC=C1,0,TRUE
3838,N1C=CN=C1,0,TRUE
3839,C[C@@](CC1=CC=C(O)C(O)=C1)(NN)C(O)=O,0,TRUE
3840,COC(=O)C(Cl)C(=O)OC,0,TRUE
3841,N1C=NC=N1,0,TRUE
3842,COC1=CC2=C(C=C1OC)C(=O)NC(=O)N2,0,TRUE
3843,CC1=NN=C2CN=C(C3=C(Cl)C=CC=C3)C3=C(C=CC(Cl)=C3)N12,0,TRUE
3844,OC1=C(O)C(=O)C1=O,0,TRUE
3845,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,0,TRUE
3846,CC1=CC=C2OCC(=O)COC2=C1,0,TRUE
3847,CC1(C)CC(=O)CC(C)(C)N1[O],0,TRUE
3848,CNCC1=C(OC2=CC=C(Cl)C(Cl)=C2)C=CC(F)=C1,0,TRUE
3849,CCO[Si](C)(CCCOCC1CO1)OCC,0,FALSE
3850,CN1C2=CC=C(Cl)C=C2C(=NCC1=S)C1=CC=CC=C1,0,TRUE
3851,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,0,TRUE
3853,CC(=O)NC(CC1=CC=CC=C1)C(O)=O,0,TRUE
3854,CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC1=CC=C(O)C2=C1CCC2,0,TRUE
3855,C1=CN=CC=N1,0,TRUE
3856,ClC(=O)C1=CC(Cl)=CC(Cl)=C1,0,TRUE
3857,COC(=O)C1=CC(Cl)=CC=C1,0,TRUE
3858,COC(=O)C1=CC(Cl)=CC(Cl)=C1,0,TRUE
3859,CCN(CC)C1=C(C=C(C(N)=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,TRUE
3860,[O-][N+](=O)C1=CC(=C(Cl)C(=C1Cl)[N+]([O-])=O)C(F)(F)F,0,TRUE
3861,CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,0,TRUE
3862,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0,TRUE
3863,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,0,TRUE
3864,CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=C(C=C12)S(N)(=O)=O,0,TRUE
3865,CCCCOC(=O)CCCCCCCC(=O)OCCCC,0,FALSE
3866,CC(=O)O[C@]1(C(C)=O)C(=C)C[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,TRUE
3867,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O,0,FALSE
3868,F[P-](F)(F)(F)(F)F.CCN1C=C[N+](C)=C1C,0,TRUE
3869,C(C1CN2CCC1CC2)N1C2=CC=CC=C2SC2=C1C=CC=C2,0,TRUE
3870,CCOP(=S)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl,1,TRUE
3871,O[C@H]([C@@H](O)C(O)=O)C(O)=O.C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3872,CCN(CC)C1=NC(OP(=S)(OC)OC)=CC(C)=N1,1,TRUE
3874,COC(=O)CCS,0,TRUE
3875,CCCCOC(O)CC,0,FALSE
3876,CCSC(=O)N(CC)CC,0,TRUE
3877,CCSC(Cl)=O,0,TRUE
3878,[K+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
3879,CCCCCCCC[Si](OCC)(OCC)OCC,0,FALSE
3880,CCCCC(CC)COC(=O)COC1=C(C)C=C(Cl)C=C1,0,TRUE
3881,[Li+].[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
3882,CC1(C)[C@@H]2CC[C@]3(C2)[C@@H]1C(=O)CCC3(C)C,0,TRUE
3883,C1CCCCCCCCCCC1,0,TRUE
3884,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O,0,TRUE
3885,C[C@H]1N=C(N)O[C@H]1C1=CC=CC=C1,0,TRUE
3886,Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl,0,TRUE
3888,ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1,0,TRUE
3889,Cl.CCOC(=O)NC1=CC2=C(SC3=C(C=CC=C3)N2C(=O)CCN2CCOCC2)C=C1,0,TRUE
3891,COC1=C(OC)C2=C(C=C1)[C@@H](OC2=O)[C@H]1N(C)CCC2=C1C=C1OCOC1=C2,1,TRUE
3892,NC1=NC(CC(O)=O)=CS1,1,TRUE
3893,OS(O)(=O)=O.NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0,TRUE
3894,Cl.COC1=CC(Br)=C(OC)C=C1CCN,0,TRUE
3895,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,0,TRUE
3896,CC1=NC(C)=C(Cl)C(O)=C1Cl,0,TRUE
3897,OC1=CC=C(Br)C(C=O)=C1,0,TRUE
3898,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CCC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN2CCN(CCO)CC2)C=C1,1,TRUE
3899,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2C(COC2=O)C(O[C@@H]2O[C@@H]3COC(O[C@H]3[C@H](O)[C@H]2O)C2=CC=CS2)C2=CC3=C(OCO3)C=C12,0,TRUE
3900,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1,0,TRUE
3901,COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O,1,TRUE
3902,CCOP(=S)(OCC)SCSCC,0,TRUE
3903,CCOP(=S)(OCC)SCCSCC,0,TRUE
3904,CCOP(S)(=S)OCC,0,TRUE
3905,CCCCC(CC)COP(O)(=O)OCC(CC)CCCC,0,FALSE
3906,BrC1=CC=C(OC(=O)N2CCN3CCC2CC3)C=C1,0,TRUE
3907,CCCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,FALSE
3908,NC(=O)N1C2=CC=CC=C2C=CC2=C1C=CC=C2,0,TRUE
3909,NC1CCCCC1.NC1CCCCC1.OC[C@@H](O)COP(O)(O)=O,0,TRUE
3910,C(\C=C\C1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3911,Cl.COC(=O)C(C1CCCCN1)C1=CC=CC=C1,0,TRUE
3912,O=C(NCCC1=CNC2=CC=CC=C12)C1=CC=CN=C1,1,TRUE
3913,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,1,TRUE
3914,[Cl-].[Cl-].COC1=CC(=CC=C1[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1)C1=CC=C(C(OC)=C1)[N+]1=NC(=NN1C1=CC=C(C=C1)[N+]([O-])=O)C1=CC=CC=C1,0,TRUE
3915,CCCOCC(C)OCC(C)O,0,FALSE
3916,CCCCOCC(C)OCC(C)O,0,FALSE
3917,CC1=CC2=C(C=C1C)N=C(N)S2,1,TRUE
3918,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,0,TRUE
3919,CO[Si](OC)(OC)C1=CC=CC=C1,0,TRUE
3920,CCSCC1=C(OC(=O)NC)C=CC=C1,0,TRUE
3921,ClC1=CC=C2N3C=NN=C3CN=C(C3=CC=CC=C3)C2=C1,0,FALSE
3922,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,0,TRUE
3924,COP(=S)(OC)OC1=C(Cl)C=C(Cl)C(Cl)=C1,0,TRUE
3925,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2O,0,TRUE
3926,CNP(=O)(OC)OC1=CC=C(C=C1Cl)C(C)(C)C,0,TRUE
3927,[O-][N+](=O)C1(Br)COCOC1,0,TRUE
3929,[Na+].CN1N=NN=C1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)C1=CC=CC=C1)C2=O)C([O-])=O,0,TRUE
3930,N[C@@H](CC1=CC(I)=C(O)C(I)=C1)C(O)=O,0,TRUE
3931,Cl.CNC(C)CC1=CC=CC=C1,0,TRUE
3933,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0,TRUE
3934,CC1CCCC(=O)C1=O,0,TRUE
3936,CCCCCCCC\C=C/CCCCCCCC(N)=O,0,FALSE
3937,CCCCN1CCCC1C(=O)NC1=C(C)C=C(C)C=C1C,0,TRUE
3938,CC1(C)C(O)C(C)(C)C1O,0,TRUE
3939,NC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O,0,TRUE
3940,[Na+].CN1C2=C(C=CC=C2)C(NCCCCCCC([O-])=O)C2=CC=C(Cl)C=C2S1(=O)=O,0,TRUE
3941,N#CSCC1=CC=CC=C1,0,TRUE
3942,CC(=O)OCCN(CCOC(C)=O)C1=CC=C(C=C1)\N=N\C1=C(C=C(C=C1)[N+]([O-])=O)C#N,1,TRUE
3943,[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,0,TRUE
3944,ClC(Cl)C#N,0,TRUE
3946,CNN.OS(O)(=O)=O,1,TRUE
3947,OC(O)C(Cl)(Cl)Cl,0,TRUE
3948,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O,0,TRUE
3949,CCN(CC)CCC(=O)N1C2=CC=CC=C2SC2=CC=C(C=C12)C(F)(F)F,0,TRUE
3950,CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4C1[C@@]3([C@@H]1C[C@@]3(O)[C@H](OC(=O)C5=CC=CC=C5)[C@@H]1[C@]4(OC(C)=O)[C@@H](O)[C@@H]3OC)[C@H](C[C@H]2O)OC,0,FALSE
3951,CCN(CC)CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3952,CCCCC\C=C/C=C/C(=O)OCC,0,FALSE
3953,[Na+].CCCCCCCCCCCCCOS([O-])(=O)=O,0,FALSE
3954,CO[Si](C)(OC)C1=CC=CC=C1,0,TRUE
3955,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,0,TRUE
3956,[Na+].C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0,FALSE
3957,CC1=NC(=CC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=N1)N1CCN(CCO)CC1,0,TRUE
3959,CCC(C)(OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(OC(C)(CC)C(O)=O)C=C1)C(O)=O,0,TRUE
3960,CN(C)CCN(C)CCN(C)C,0,TRUE
3961,ClCC(=O)C1=CC=C(OC2=CC=C(C=C2)C(=O)CCl)C=C1,0,TRUE
3962,CC(O)C#CC(C)O,0,TRUE
3964,Cl.Cl.CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
3965,CN(C)CCOCCN(C)C,0,TRUE
3966,[Cl-].C[N+](C)(C)CC1CO1,0,TRUE
3967,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C=C(C)[C@]4(C)[C@H]3CC[C@]12C,0,FALSE
3968,CC(C)C1=C(O)C(O)=C(C=O)C2=C(O)C(=C(C)C=C12)C1=C(O)C2=C(C=O)C(O)=C(O)C(C(C)C)=C2C=C1C,0,TRUE
3969,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC2=C1C=CC=C2,0,TRUE
3970,CC(C)NC(=O)C1=C(N)C=CC=C1,0,TRUE
3972,Cl.CCN(CC)CCO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,0,TRUE
3973,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,0,TRUE
3974,[Na+].[O-]S(=O)(=O)C=C,0,TRUE
3975,CC(C)N1C(=O)C2=C(C=CC=C2)C1=O,0,TRUE
3976,Cl.NNC1=NN=CC2=CC=CC=C12,1,TRUE
3977,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1,0,TRUE
3978,F[P-](F)(F)(F)(F)F.CCCCCCN1C=C[N+](C)=C1,0,FALSE
3979,F[P-](F)(F)(F)(F)F.CCCCCCCCN1C=C[N+](C)=C1,0,FALSE
3980,CCN(CC)C(=O)C1=CC(OC)=C(O)C=C1,0,TRUE
3981,C=CC1CC2CC1C=C2,0,TRUE
3982,C1C=CC2CC=CCC12,0,TRUE
3983,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,0,TRUE
3984,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,0,TRUE
3985,COC(=O)\C=C/C(O)=O,0,TRUE
3986,OCCOCCOC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)C=CC=C1,0,TRUE
3987,CCOC(OCC)C=C,0,FALSE
3988,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0,FALSE
3989,COP(=O)(NC(C)=O)SC,0,TRUE
3990,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,0,TRUE
3991,OC1=C(I)C=C(C=C1I)[N+]([O-])=O,0,TRUE
3992,Cl.CN(CC#C)CC1=CC=CC=C1,0,TRUE
3993,CON(C)C(=O)NC1=CC=C(Br)C=C1,1,TRUE
3995,Br.CC(N)CC1=CC=C(O)C=C1,0,TRUE
3996,Cl.Cl.CNNC,0,TRUE
3998,CN1C=CC(=O)C(O)=C1C,0,TRUE
4000,CO[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@H](CC[C@]65O)C5=CC(=O)OC5)C4)O[C@@H]3C)O[C@@H]2C)O[C@@H]1C,0,TRUE
4001,CO[Si](CCCNC1=CC=CC=C1)(OC)OC,0,TRUE
4002,CC1CC(=O)O1,0,TRUE
4003,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C21F,0,TRUE
4004,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0,TRUE
4006,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,TRUE
4007,CC(C)=CCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
4008,F[B-](F)(F)F.CCN1C=C[N+](C)=C1C,0,TRUE
4009,COC1=CC(=CC(OC)=C1OC)C(=O)NC1CCCNC1,0,TRUE
4010,CNC.O[N+]([O-])=O,0,TRUE
4011,CCCCO[Al](OCCCC)OCCCC,0,FALSE
